"","V1","V2","V3"
"76",0.0802624523639679,0.290478110313416,0.629259467124939
"77",0.0798895433545113,0.292401522397995,0.627708911895752
"78",0.0782964006066322,0.289727598428726,0.631976008415222
"79",0.0799339413642883,0.291813850402832,0.62825220823288
"80",0.0768852531909943,0.291159242391586,0.631955504417419
"81",0.079561285674572,0.293567210435867,0.626871526241302
"82",0.0792143940925598,0.292393505573273,0.628392100334167
"83",0.0781813859939575,0.290244072675705,0.631574630737305
"84",0.0810669884085655,0.293474763631821,0.625458300113678
"85",0.0800880640745163,0.292518854141235,0.627393066883087
"86",0.0817285031080246,0.2940633893013,0.624208092689514
"87",0.0810003727674484,0.292672663927078,0.62632691860199
"88",0.0782505050301552,0.292244851589203,0.6295046210289
"89",0.0835778936743736,0.292181700468063,0.624240398406982
"90",0.0802441015839577,0.290420413017273,0.629335522651672
"91",0.0772697404026985,0.290684103965759,0.632046163082123
"92",0.077947773039341,0.29185938835144,0.630192875862122
"93",0.0825487896800041,0.290829390287399,0.626621782779694
"94",0.0810305699706078,0.292858451604843,0.626110911369324
"95",0.0796014368534088,0.290451288223267,0.629947304725647
"96",0.0790086984634399,0.292982459068298,0.628008842468262
"97",0.0757360383868217,0.292938381433487,0.631325602531433
"98",0.0781873539090157,0.292516767978668,0.629295825958252
"99",0.0809129849076271,0.291339635848999,0.627747416496277
"100",0.0814896374940872,0.290314942598343,0.628195405006409
"101",0.0811819806694984,0.293937832117081,0.624880194664001
"102",0.0811060518026352,0.291722059249878,0.627171874046326
"103",0.0829572305083275,0.29448127746582,0.622561514377594
"104",0.0808582976460457,0.292095273733139,0.627046465873718
"105",0.0800759047269821,0.290827482938766,0.629096567630768
"106",0.0779532045125961,0.292141735553741,0.629905045032501
"107",0.0815289691090584,0.29032951593399,0.628141522407532
"108",0.0782910212874413,0.292202293872833,0.629506766796112
"109",0.0738832876086235,0.291622489690781,0.634494185447693
"110",0.0806707441806793,0.290698856115341,0.628630459308624
"111",0.0828162208199501,0.291331470012665,0.625852346420288
"112",0.0837065204977989,0.291579127311707,0.624714374542236
"113",0.0763731598854065,0.292577058076859,0.631049811840057
"114",0.0771588832139969,0.291464358568192,0.63137674331665
"115",0.0769667252898216,0.2927585542202,0.630274772644043
"116",0.0788335427641869,0.291346579790115,0.629819929599762
"117",0.0807559415698051,0.293435215950012,0.625808894634247
"118",0.0791667401790619,0.291087478399277,0.629745781421661
"119",0.0793934985995293,0.290634125471115,0.629972338676453
"120",0.0820572525262833,0.292216658592224,0.625726103782654
"121",0.0767912045121193,0.291753202676773,0.631455540657043
"122",0.0789978504180908,0.290858864784241,0.630143284797668
"123",0.0786559581756592,0.292454212903976,0.628889858722687
"124",0.0780312493443489,0.290876567363739,0.631092131137848
"125",0.0804634839296341,0.292612105607986,0.626924395561218
"126",0.0847873687744141,0.291851788759232,0.623360872268677
"127",0.0822500512003899,0.29334419965744,0.624405741691589
"128",0.0818176418542862,0.291596233844757,0.626586139202118
"129",0.0787052512168884,0.291352391242981,0.629942297935486
"130",0.077526681125164,0.290277689695358,0.632195651531219
"131",0.077877938747406,0.288793176412582,0.633328855037689
"132",0.0763629525899887,0.290538519620895,0.633098483085632
"133",0.0750269293785095,0.29340648651123,0.631566643714905
"134",0.0782476961612701,0.292206585407257,0.62954568862915
"135",0.077329695224762,0.291467130184174,0.631203174591064
"136",0.0795274674892426,0.292390644550323,0.628081917762756
"137",0.0837691426277161,0.290206879377365,0.626024007797241
"138",0.0813063606619835,0.293840497732162,0.624853134155273
"139",0.079825222492218,0.292082458734512,0.628092348575592
"140",0.0823476240038872,0.292948782444,0.624703526496887
"141",0.0820732563734055,0.29261776804924,0.625308990478516
"142",0.0807992219924927,0.291192352771759,0.628008425235748
"143",0.0843620300292969,0.291281342506409,0.624356627464294
"144",0.0857607871294022,0.290208697319031,0.624030530452728
"145",0.0764318555593491,0.292711079120636,0.630856990814209
"146",0.0762476623058319,0.29123917222023,0.632513165473938
"147",0.0810273364186287,0.293602466583252,0.6253702044487
"148",0.0791273713111877,0.290533572435379,0.630339086055756
"149",0.0790639296174049,0.289628386497498,0.631307661533356
"150",0.0807044431567192,0.289458245038986,0.629837334156036
"151",0.0781929790973663,0.291136741638184,0.630670309066772
"152",0.0794718191027641,0.291956871747971,0.628571331501007
"153",0.0790673792362213,0.292840600013733,0.628092050552368
"154",0.0821216553449631,0.291259348392487,0.626618981361389
"155",0.0813306272029877,0.292493939399719,0.626175403594971
"156",0.081729918718338,0.293146342039108,0.625123739242554
"157",0.077109694480896,0.292358815670013,0.630531489849091
"158",0.0791829898953438,0.291887313127518,0.628929734230042
"159",0.0810854658484459,0.293232530355453,0.625682055950165
"160",0.0787449702620506,0.292525768280029,0.628729224205017
"161",0.0784755423665047,0.292617082595825,0.628907382488251
"162",0.0765068456530571,0.292097300291061,0.631395876407623
"163",0.0818439796566963,0.292242914438248,0.625913143157959
"164",0.0797166749835014,0.293278962373734,0.627004384994507
"165",0.0788780152797699,0.290829718112946,0.630292296409607
"166",0.0850624069571495,0.290336042642593,0.624601602554321
"167",0.0805156156420708,0.291129350662231,0.628355026245117
"168",0.082850880920887,0.293257266283035,0.623891890048981
"169",0.0795731544494629,0.293336421251297,0.627090454101562
"170",0.0776520967483521,0.292500764131546,0.629847168922424
"171",0.0832556113600731,0.292505264282227,0.624239087104797
"172",0.0776965618133545,0.291689068078995,0.630614340305328
"173",0.0815826207399368,0.292737603187561,0.625679731369019
"174",0.0765763893723488,0.293481588363647,0.629941999912262
"175",0.0784104019403458,0.291762977838516,0.629826605319977
"176",0.0812863484025002,0.292409330606461,0.626304268836975
"177",0.0815738886594772,0.2906154692173,0.627810657024384
"178",0.0834166556596756,0.29106605052948,0.625517249107361
"179",0.082252249121666,0.291367053985596,0.626380681991577
"180",0.0771268308162689,0.292448669672012,0.630424439907074
"181",0.0809388980269432,0.2911077439785,0.627953350543976
"182",0.0760248079895973,0.292109400033951,0.631865859031677
"183",0.0799068659543991,0.292012721300125,0.628080427646637
"184",0.0771590322256088,0.291675835847855,0.631165146827698
"185",0.0811291337013245,0.294225960969925,0.624644935131073
"186",0.0752964690327644,0.29138258099556,0.633320927619934
"187",0.082445040345192,0.291352391242981,0.626202583312988
"188",0.0761411786079407,0.292954981327057,0.630903780460358
"189",0.079181008040905,0.291024416685104,0.629794597625732
"190",0.0768554955720901,0.291478723287582,0.631665706634521
"191",0.083952784538269,0.292287737131119,0.62375944852829
"192",0.0798504054546356,0.294099926948547,0.626049637794495
"193",0.0773729607462883,0.291265219449997,0.631361842155457
"194",0.0810754746198654,0.291895031929016,0.627029538154602
"195",0.0813389346003532,0.290852785110474,0.627808272838593
"196",0.0842520371079445,0.291354596614838,0.624393343925476
"197",0.085202269256115,0.291357964277267,0.623439788818359
"198",0.0823156461119652,0.292755156755447,0.624929189682007
"199",0.0780169069766998,0.291223227977753,0.63075989484787
"200",0.0808007419109344,0.2914137840271,0.627785503864288
"201",0.0768914297223091,0.291748017072678,0.631360530853271
"202",0.0755970701575279,0.292347848415375,0.632055044174194
"203",0.0753212198615074,0.291534096002579,0.633144676685333
"204",0.0783533900976181,0.290861934423447,0.630784690380096
"205",0.0793209299445152,0.292502015829086,0.628176987171173
"206",0.075956292450428,0.291564732789993,0.632479012012482
"207",0.0774569362401962,0.292315989732742,0.630227029323578
"208",0.0774872601032257,0.291809797286987,0.630702972412109
"209",0.0792553871870041,0.292932629585266,0.627811968326569
"210",0.0802287980914116,0.292785406112671,0.626985847949982
"211",0.079645961523056,0.291228711605072,0.62912529706955
"212",0.0814973413944244,0.292591869831085,0.625910818576813
"213",0.0832844823598862,0.292050063610077,0.624665498733521
"214",0.077608622610569,0.291929930448532,0.630461454391479
"215",0.0759699270129204,0.291696190834045,0.632333934307098
"216",0.0775767266750336,0.290352642536163,0.632070660591125
"217",0.0800444036722183,0.292671620845795,0.627283990383148
"218",0.0782407149672508,0.291949242353439,0.629810035228729
"219",0.0753351524472237,0.291776686906815,0.632888197898865
"220",0.0791820883750916,0.29256933927536,0.628248572349548
"221",0.0770788863301277,0.291321992874146,0.631599128246307
"222",0.0798514559864998,0.290296047925949,0.629852473735809
"223",0.084378644824028,0.291615515947342,0.624005854129791
"224",0.0837242379784584,0.292592972517014,0.623682737350464
"225",0.0765744522213936,0.291230648756027,0.632194876670837
"226",0.0820790603756905,0.293025463819504,0.624895453453064
"227",0.0805469080805779,0.290386140346527,0.629066944122314
"228",0.0792981460690498,0.292750507593155,0.627951383590698
"229",0.0833318680524826,0.290678590536118,0.625989556312561
"230",0.0754846408963203,0.291072458028793,0.633442938327789
"231",0.0781469643115997,0.291423797607422,0.630429267883301
"232",0.0816135928034782,0.291579186916351,0.62680721282959
"233",0.0821130275726318,0.292398303747177,0.625488638877869
"234",0.0757436379790306,0.291581332683563,0.632675051689148
"235",0.0778011158108711,0.291549146175385,0.630649745464325
"236",0.0789899975061417,0.290229231119156,0.630780816078186
"237",0.0808097273111343,0.291869133710861,0.627321124076843
"238",0.0820772796869278,0.291671961545944,0.626250803470612
"239",0.0780569016933441,0.292875528335571,0.629067540168762
"240",0.0829569473862648,0.292164176702499,0.624878883361816
"241",0.0784566700458527,0.293341338634491,0.628202021121979
"242",0.0770960301160812,0.29155957698822,0.631344377994537
"243",0.0761456936597824,0.291572839021683,0.632281422615051
"244",0.0824577361345291,0.293472588062286,0.624069690704346
"245",0.0823995918035507,0.289748519659042,0.627851903438568
"246",0.0781344249844551,0.291067808866501,0.630797803401947
"247",0.0778282061219215,0.291665494441986,0.630506217479706
"248",0.0817857310175896,0.291578143835068,0.626636147499084
"249",0.0800051391124725,0.293774604797363,0.626220285892487
"250",0.0817051604390144,0.292101740837097,0.626193106174469
"251",0.0781382694840431,0.291807591915131,0.630054116249084
"252",0.0755889564752579,0.291819602251053,0.632591426372528
"253",0.0816389843821526,0.291579842567444,0.626781105995178
"254",0.0816372707486153,0.292117804288864,0.626244902610779
"255",0.0790626630187035,0.290963560342789,0.629973709583282
"256",0.0804655030369759,0.291237264871597,0.628297209739685
"257",0.0799486264586449,0.291431158781052,0.628620266914368
"258",0.0811720192432404,0.293147832155228,0.625680148601532
"259",0.0774401724338531,0.292105197906494,0.63045459985733
"260",0.073800653219223,0.291643559932709,0.634555816650391
"261",0.078833669424057,0.29102548956871,0.630140900611877
"262",0.0801721215248108,0.294315248727798,0.625512659549713
"263",0.0824774354696274,0.291848868131638,0.625673711299896
"264",0.0806404054164886,0.291224420070648,0.628135204315186
"265",0.0725410878658295,0.291838109493256,0.635620772838593
"266",0.0785264000296593,0.291384190320969,0.630089461803436
"267",0.0798100754618645,0.291440725326538,0.628749191761017
"268",0.0818611681461334,0.293480753898621,0.624658048152924
"269",0.0811152756214142,0.293153077363968,0.625731587409973
"270",0.0740294903516769,0.291688084602356,0.634282410144806
"271",0.0785117596387863,0.291630476713181,0.62985771894455
"272",0.0800456032156944,0.292362660169601,0.627591729164124
"273",0.0810497477650642,0.292557895183563,0.626392364501953
"274",0.0815843194723129,0.291769713163376,0.626645982265472
"275",0.0831632688641548,0.291806787252426,0.625029921531677
"276",0.0785298347473145,0.290684044361115,0.630786120891571
"277",0.0767509341239929,0.292518794536591,0.630730271339417
"278",0.0837198048830032,0.291624486446381,0.624655723571777
"279",0.0792909190058708,0.291461259126663,0.629247844219208
"280",0.0752061158418655,0.291163504123688,0.633630335330963
"281",0.0828059539198875,0.293184220790863,0.624009847640991
"282",0.0816449671983719,0.293815135955811,0.624539911746979
"283",0.0776092112064362,0.291415482759476,0.630975306034088
"284",0.0805724114179611,0.293182611465454,0.626244962215424
"285",0.0772126019001007,0.292022854089737,0.630764544010162
"286",0.0736821591854095,0.291735172271729,0.634582698345184
"287",0.0832772552967072,0.29150915145874,0.62521356344223
"288",0.0802444592118263,0.290877372026443,0.628878176212311
"289",0.0760608240962029,0.291109263896942,0.63282984495163
"290",0.0849163606762886,0.291282534599304,0.623801112174988
"291",0.0783087536692619,0.291672438383102,0.630018889904022
"292",0.0795370787382126,0.291946589946747,0.628516376018524
"293",0.0822893679141998,0.293284565210342,0.624426007270813
"294",0.0792982205748558,0.291829407215118,0.628872394561768
"295",0.0841710865497589,0.291992396116257,0.623836576938629
"296",0.0808455795049667,0.292422831058502,0.62673157453537
"297",0.0830848962068558,0.292078256607056,0.62483686208725
"298",0.0813807472586632,0.291993319988251,0.626625955104828
"299",0.0732040926814079,0.291722029447556,0.635073900222778
"300",0.0783251225948334,0.291637092828751,0.630037784576416
"301",0.0778607428073883,0.291659206151962,0.630480051040649
"302",0.0743927285075188,0.2912238240242,0.634383499622345
"303",0.0812789797782898,0.291692674160004,0.627028346061707
"304",0.0746710300445557,0.29198944568634,0.633339524269104
"305",0.0820129215717316,0.293002814054489,0.624984264373779
"306",0.0789162740111351,0.291716158390045,0.629367589950562
"307",0.0816584974527359,0.293265491724014,0.625076055526733
"308",0.0787054002285004,0.28982549905777,0.631469070911407
"309",0.081943117082119,0.291784554719925,0.62627238035202
"310",0.0787917971611023,0.291953593492508,0.629254639148712
"311",0.0771321207284927,0.292985498905182,0.629882335662842
"312",0.0792751908302307,0.290214121341705,0.630510687828064
"313",0.0796812549233437,0.293748050928116,0.626570701599121
"314",0.0774312168359756,0.290971875190735,0.631596982479095
"315",0.0768387690186501,0.293302983045578,0.629858255386353
"316",0.0770303010940552,0.292492151260376,0.630477547645569
"317",0.0837694481015205,0.291530132293701,0.624700427055359
"318",0.0823921710252762,0.290817379951477,0.626790463924408
"319",0.0797333046793938,0.291554063558578,0.628712594509125
"320",0.0799520835280418,0.291280418634415,0.628767430782318
"321",0.0795481950044632,0.291024953126907,0.629426896572113
"322",0.0822364836931229,0.291334718465805,0.626428782939911
"323",0.0810698419809341,0.292415380477905,0.626514792442322
"324",0.0791736170649529,0.29199630022049,0.628830075263977
"325",0.0823277160525322,0.29145935177803,0.626212894916534
"326",0.0816818326711655,0.292984068393707,0.625334084033966
"327",0.0780511945486069,0.291182994842529,0.630765736103058
"328",0.0823978036642075,0.292479693889618,0.625122547149658
"329",0.0767544507980347,0.291576772928238,0.631668746471405
"330",0.0814907476305962,0.293605625629425,0.624903619289398
"331",0.0758082270622253,0.290680527687073,0.633511304855347
"332",0.0795864909887314,0.291402757167816,0.629010736942291
"333",0.0827232822775841,0.292562067508698,0.62471467256546
"334",0.0805292353034019,0.291744470596313,0.627726316452026
"335",0.0822333097457886,0.292250037193298,0.625516593456268
"336",0.0830206125974655,0.29296287894249,0.624016523361206
"337",0.081553541123867,0.291312009096146,0.627134442329407
"338",0.0776038840413094,0.2909035384655,0.631492614746094
"339",0.0771471932530403,0.291295945644379,0.631556808948517
"340",0.0779132544994354,0.292001754045486,0.630084991455078
"341",0.0766043365001678,0.291540592908859,0.631855070590973
"342",0.0794305205345154,0.291297107934952,0.629272401332855
"343",0.0752764865756035,0.291604816913605,0.633118748664856
"344",0.080371767282486,0.290654867887497,0.628973364830017
"345",0.0813449546694756,0.292787581682205,0.625867486000061
"346",0.0770988389849663,0.292031437158585,0.630869746208191
"347",0.0774143561720848,0.292700231075287,0.62988543510437
"348",0.0820267125964165,0.291978150606155,0.625995099544525
"349",0.0807975828647614,0.292736619710922,0.626465857028961
"350",0.0782708898186684,0.292817860841751,0.628911256790161
"351",0.0797998607158661,0.291844606399536,0.62835556268692
"352",0.0777606442570686,0.290795564651489,0.631443798542023
"353",0.0813551694154739,0.292500972747803,0.62614381313324
"354",0.0760472267866135,0.291904240846634,0.632048547267914
"355",0.0758404731750488,0.291500091552734,0.632659494876862
"356",0.080307848751545,0.291718691587448,0.62797349691391
"357",0.0789703875780106,0.292799949645996,0.62822961807251
"358",0.0769149586558342,0.291794449090958,0.631290555000305
"359",0.0820617973804474,0.293259292840958,0.624678909778595
"360",0.0830761417746544,0.29141291975975,0.625510931015015
"361",0.0765290930867195,0.291961193084717,0.631509780883789
"362",0.0805477648973465,0.292393654584885,0.627058565616608
"363",0.0801179930567741,0.293087333440781,0.626794695854187
"364",0.0783705413341522,0.291096538305283,0.63053297996521
"365",0.0807896554470062,0.291335225105286,0.627875089645386
"366",0.0804161503911018,0.292249649763107,0.627334117889404
"367",0.0803088247776031,0.293556958436966,0.626134216785431
"368",0.0788831636309624,0.291085362434387,0.63003146648407
"369",0.0816213712096214,0.292838513851166,0.625540137290955
"370",0.0792215242981911,0.291166603565216,0.629611849784851
"371",0.074457086622715,0.290763676166534,0.634779155254364
"372",0.0792392566800117,0.292766153812408,0.627994656562805
"373",0.0802774876356125,0.291288286447525,0.628434240818024
"374",0.0747123435139656,0.29251492023468,0.632772743701935
"375",0.0795482099056244,0.290548294782639,0.629903554916382
"376",0.0816848278045654,0.29082179069519,0.627493381500244
"377",0.0781583040952682,0.291001856327057,0.630839824676514
"378",0.0783960297703743,0.293444484472275,0.628159523010254
"379",0.0825658738613129,0.292259514331818,0.625174641609192
"380",0.0797921121120453,0.293928533792496,0.626279354095459
"381",0.0817112475633621,0.292998820543289,0.625289916992188
"382",0.0767932012677193,0.291636049747467,0.63157069683075
"383",0.0779810920357704,0.291250020265579,0.630768895149231
"384",0.0785859227180481,0.291703283786774,0.629710793495178
"385",0.0803250670433044,0.291163325309753,0.628511667251587
"386",0.0812612697482109,0.293228030204773,0.62551075220108
"387",0.0789619013667107,0.291019052267075,0.630019068717957
"388",0.0809605866670609,0.291414588689804,0.627624809741974
"389",0.0808567255735397,0.29280212521553,0.626341104507446
"390",0.0786139294505119,0.291120678186417,0.630265414714813
"391",0.0789744630455971,0.29217329621315,0.628852248191833
"392",0.081607773900032,0.292111814022064,0.626280426979065
"393",0.08292605727911,0.291490405797958,0.625583529472351
"394",0.082084022462368,0.29031890630722,0.627597093582153
"395",0.0740922391414642,0.291253179311752,0.634654581546783
"396",0.0810268968343735,0.291180193424225,0.62779289484024
"397",0.0787345096468925,0.290315926074982,0.630949556827545
"398",0.0751606896519661,0.290696293115616,0.634142935276031
"399",0.0728825330734253,0.292085766792297,0.635031700134277
"400",0.0805640444159508,0.292312830686569,0.627123117446899
"401",0.0770723968744278,0.29120597243309,0.631721556186676
"402",0.0813483074307442,0.292607605457306,0.626044094562531
"403",0.075808934867382,0.292899161577225,0.631291925907135
"404",0.0817767456173897,0.292077213525772,0.626146018505096
"405",0.0804504603147507,0.292553067207336,0.626996517181396
"406",0.0761798992753029,0.294879704713821,0.628940403461456
"407",0.076349101960659,0.292076766490936,0.631574153900146
"408",0.0776282772421837,0.292149186134338,0.63022255897522
"409",0.0759995132684708,0.29228001832962,0.63172048330307
"410",0.0794798210263252,0.292060732841492,0.628459453582764
"411",0.0810323879122734,0.292463362216949,0.626504302024841
"412",0.0776430070400238,0.292775601148605,0.629581391811371
"413",0.0752099230885506,0.29175940155983,0.633030712604523
"414",0.0778497233986855,0.292756766080856,0.629393458366394
"415",0.0761668607592583,0.291718780994415,0.632114410400391
"416",0.0820275694131851,0.291969209909439,0.626003265380859
"417",0.0782453641295433,0.292156904935837,0.629597723484039
"418",0.0823424756526947,0.294185370206833,0.623472154140472
"419",0.0800137966871262,0.290925055742264,0.629061102867126
"420",0.0783225074410439,0.291118532419205,0.630558907985687
"421",0.0818161070346832,0.29366073012352,0.624523162841797
"422",0.0812808498740196,0.292815804481506,0.625903308391571
"423",0.0807859301567078,0.294195175170898,0.625018894672394
"424",0.078194260597229,0.291836678981781,0.62996906042099
"425",0.0818059220910072,0.293450206518173,0.6247438788414
"426",0.0827177092432976,0.292144984006882,0.625137329101562
"427",0.0788878425955772,0.291506260633469,0.629605889320374
"428",0.0802849978208542,0.28888612985611,0.63082891702652
"429",0.0782797411084175,0.293751120567322,0.627969086170197
"430",0.0789239183068275,0.291934490203857,0.629141628742218
"431",0.0793770030140877,0.292162418365479,0.628460586071014
"432",0.0775002613663673,0.292287945747375,0.630211770534515
"433",0.0806462466716766,0.291240572929382,0.628113210201263
"434",0.0782255157828331,0.293567895889282,0.628206551074982
"435",0.0791252627968788,0.291498184204102,0.629376530647278
"436",0.0798828154802322,0.290917247533798,0.629199922084808
"437",0.0811174437403679,0.290433555841446,0.628449022769928
"438",0.0817402973771095,0.291578352451324,0.626681327819824
"439",0.0800957530736923,0.291696220636368,0.628208041191101
"440",0.0785644426941872,0.290556102991104,0.630879521369934
"441",0.0805561318993568,0.291187584400177,0.628256261348724
"442",0.0817288607358932,0.292328178882599,0.625942945480347
"443",0.0780633017420769,0.29124328494072,0.630693435668945
"444",0.0787917599081993,0.293041884899139,0.628166377544403
"445",0.0824175029993057,0.292936503887177,0.624646008014679
"446",0.07852803170681,0.293120235204697,0.628351747989655
"447",0.083124652504921,0.290704548358917,0.626170814037323
"448",0.0775245428085327,0.291938126087189,0.630537331104279
"449",0.0778998583555222,0.29223495721817,0.629865229129791
"450",0.0810136571526527,0.290706753730774,0.628279566764832
"451",0.0815516635775566,0.291559636592865,0.626888692378998
"452",0.0791853815317154,0.293845474720001,0.6269690990448
"453",0.0747227966785431,0.29166767001152,0.633609533309937
"454",0.0769591853022575,0.291281312704086,0.631759524345398
"455",0.0840420350432396,0.290990382432938,0.624967575073242
"456",0.0825477465987206,0.292159140110016,0.625293135643005
"457",0.0782237648963928,0.291716039180756,0.630060255527496
"458",0.0738688185811043,0.290507704019547,0.635623514652252
"459",0.0810587033629417,0.290603041648865,0.628338217735291
"460",0.0781883895397186,0.290187656879425,0.631623983383179
"461",0.081313893198967,0.293811827898026,0.624874293804169
"462",0.0826275572180748,0.291296392679214,0.62607604265213
"463",0.078122042119503,0.292348861694336,0.629529058933258
"464",0.0873454064130783,0.29121133685112,0.621443271636963
"465",0.0810765027999878,0.292330652475357,0.626592814922333
"466",0.0786275863647461,0.290145128965378,0.631227314472198
"467",0.0825572460889816,0.291468143463135,0.625974595546722
"468",0.0742559432983398,0.291927248239517,0.633816778659821
"469",0.0799974501132965,0.290720403194427,0.629282176494598
"470",0.0793357342481613,0.291853457689285,0.628810822963715
"471",0.0746975317597389,0.292536318302155,0.632766127586365
"472",0.0786463916301727,0.292890429496765,0.628463208675385
"473",0.0775469616055489,0.292164593935013,0.630288422107697
"474",0.0732276812195778,0.291242897510529,0.635529398918152
"475",0.0789002627134323,0.292175829410553,0.628923892974854
"476",0.0776168256998062,0.290206044912338,0.632177114486694
"477",0.0771947279572487,0.291685789823532,0.6311194896698
"478",0.0788662955164909,0.291808903217316,0.629324853420258
"479",0.0826509073376656,0.292708516120911,0.624640583992004
"480",0.0817231684923172,0.293036758899689,0.625240087509155
"481",0.0811872482299805,0.293252974748611,0.625559747219086
"482",0.0775746256113052,0.291253805160522,0.631171524524689
"483",0.0762252286076546,0.292775183916092,0.630999565124512
"484",0.0809975489974022,0.291827648878098,0.62717479467392
"485",0.0866172537207603,0.290566474199295,0.622816264629364
"486",0.0787739306688309,0.291347771883011,0.629878282546997
"487",0.0814039930701256,0.291712939739227,0.626883029937744
"488",0.0805360972881317,0.293452829122543,0.626011073589325
"489",0.081633061170578,0.293279975652695,0.625086963176727
"490",0.0737064257264137,0.292158484458923,0.634135127067566
"491",0.0792257413268089,0.292341470718384,0.628432810306549
"492",0.0779609009623528,0.293617010116577,0.62842208147049
"493",0.0760143771767616,0.291780799627304,0.632204830646515
"494",0.0790867209434509,0.291948318481445,0.628965020179749
"495",0.0805788412690163,0.291190624237061,0.628230512142181
"496",0.0785880014300346,0.292107611894608,0.629304349422455
"497",0.0779488906264305,0.292216956615448,0.629834175109863
"498",0.0806146934628487,0.292966574430466,0.626418650150299
"499",0.0786300748586655,0.291178584098816,0.630191326141357
"500",0.0752419680356979,0.291444420814514,0.633313655853271
